919610438  495237175  1606482368  1287304891  -887722238  1361434943  99843387  697814828  129178536  -1707887043  1423352836  744796695  238072127  -1652511339  -823848391  2024936979  1312746245  -1817174870  1399177132  -1235811286  320434514  -577833041  -1059740922  -449660026  -494765713  -828930307  492524713  635902080  -1588189698  739639186  -741551532  951864361  -575787629  -1924933012  -2544186  -344940931  -1101644954  1357772799  1922758570  346665915  1122867  1146447479  -2003195205  -857870593  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Measurement Byte ACCESS
376 2 0
400 0 1
406 4 0
206 13 0
364 14 0
416 6 1
396 7 1
368 14 0
348 0 0
216 11 0
204 12 0
412 1 1
376 13 0
414 2 0
352 5 0
458 1 0
352 1 0
398 13 0
368 6 0
374 2 0
202 8 1
206 8 0
202 8 0
266 5 0
404 14 1
354 3 0
204 7 1
412 9 0
372 1 0
362 7 1
356 8 0
422 11 0
202 14 0
358 3 0
426 14 0
364 12 0
354 2 0
360 7 1
444 5 1
202 12 1
222 10 1
206 1 1
202 9 0
368 13 0
412 9 0
634 9 0
202 0 0
352 3 0
202 12 0
360 1 1
396 6 0
356 6 0
202 2 1
222 11 1
352 12 1
366 11 0
600 8 0
222 13 0
360 3 0
588 0 1
206 8 0
374 13 0
220 15 0
388 15 0
368 10 1
406 9 0
458 11 0
210 10 1
368 11 1
218 12 0
354 3 0
380 13 1
414 15 0
204 6 0
206 9 1
358 5 1
206 4 1
358 12 1
354 14 0
364 13 0
402 5 1
360 4 0
376 8 1
200 11 0
200 3 0
366 10 1
438 10 0
228 13 0
726 6 0
564 11 0
216 6 0
356 4 0
684 10 0
360 7 0
220 14 0
356 5 1
386 3 0
200 12 1
200 4 1
348 6 0
458 6 0
344 4 0
352 12 0
348 2 1
196 14 0
354 15 0
384 0 0
388 2 0
198 10 1
344 7 0
194 9 0
196 6 0
396 14 0
348 4 1
346 4 1
380 9 0
346 13 1
344 14 0
346 4 1
384 7 0
358 2 1
334 9 0
356 11 1
400 8 1
360 2 1
208 10 0
208 7 0
436 0 0
356 8 1
352 0 0
210 9 1
362 13 0
370 0 0
364 5 0
210 6 0
362 12 1
360 11 0
408 10 1
246 5 0
210 12 0
412 4 1
608 7 1
366 11 0
354 3 0
208 13 1
508 8 0
358 2 0
354 3 0
404 3 0
400 11 0
352 3 0
362 4 0
486 9 0
360 2 0
354 14 0
398 4 0
208 5 1
358 3 0
362 4 1
408 4 0
360 7 1
360 12 0
208 8 1
212 0 0
204 15 1
364 14 0
422 7 0
712 2 0
208 9 0
358 1 1
208 10 0
358 7 0
450 2 0
362 2 1
742 10 0
358 13 1
364 15 0
208 4 1
356 3 0
208 15 0
208 7 1
248 2 1
362 14 0
414 1 0
688 14 1
206 3 0
204 10 0
210 0 0
210 7 1
208 6 0
206 14 0
208 12 0
554 7 0
364 13 0
362 11 0
210 11 1
406 13 0
210 4 0
208 14 0
406 0 0
208 14 0
362 9 0
360 13 0
472 14 0
210 5 0
354 3 0
414 1 1
582 0 1
356 14 0
354 7 0
366 12 1
650 7 0
216 4 1
212 14 0
356 2 0
406 12 1
208 11 1
368 14 1
210 14 1
358 2 0
366 4 1
204 8 1
360 0 0
358 11 0
208 10 0
210 6 1
356 8 1
360 11 0
360 1 0
208 15 0
208 6 1
362 10 0
450 0 0
362 7 0
362 2 1
352 3 0
404 1 1
358 8 0
208 3 0
356 14 0
454 10 0
354 12 0
210 5 1
208 2 0
210 10 1
402 4 0
360 3 0
402 10 0
208 3 0
362 0 0
408 8 1
532 15 1
358 14 0
356 4 1
350 1 0
590 12 0
350 7 1
208 5 0
354 5 0
404 10 1
360 15 1
356 1 0
572 15 1
364 5 1
208 4 0
360 7 1
398 4 0
360 1 1
350 0 0
210 14 0
356 7 0
356 4 0
362 8 0
748 5 0
206 15 0
358 12 1
616 4 1
352 12 0
362 1 1
208 15 0
364 12 1
212 6 0
358 3 0
660 13 0
360 5 0
352 2 0
206 7 1
406 11 0
358 13 1
210 13 0
578 4 1
210 15 1
358 4 0
358 4 1
404 13 0
208 12 1
360 4 1
588 14 1
364 3 0
360 6 0
360 12 1
408 15 0
354 3 0
208 14 0
358 5 0
410 11 0
354 7 0
204 15 1
582 11 0
212 8 0
360 11 0
208 6 1
206 8 1
524 14 0
356 14 1
352 7 0
208 11 1
356 3 0
214 15 0
542 1 0
208 14 0
368 6 0
208 2 1
530 9 1
384 9 0
356 10 0
212 14 0
360 8 1
354 7 0
210 15 0
206 5 0
402 4 1
366 14 0
358 4 0
210 13 0
1000 9 0
196 9 0
194 1 0
630 7 0
392 13 0
350 9 0
348 3 0
190 4 0
340 12 1
340 7 0
342 11 1
468 0 0
342 8 0
348 10 0
196 7 0
390 3 0
342 6 0
420 1 0
426 14 1
194 0 1
348 12 0
346 15 1
194 6 0
194 10 1
390 8 1
194 13 1
198 15 0
194 12 0
390 4 0
342 1 0
340 0 0
412 11 1
336 3 0
228 15 0
192 13 1
390 12 1
198 15 0
350 13 0
340 6 0
196 5 0
196 14 1
348 9 0
342 0 0
194 4 0
384 9 0
196 6 0
344 8 0
194 6 0
194 10 1
344 8 0
194 13 0
194 14 1
400 12 0
344 7 0
342 14 0
412 14 1
344 10 1
192 15 1
396 12 0
344 0 0
346 8 1
570 2 1
196 14 1
194 0 0
196 13 0
354 7 1
566 1 0
338 5 0
194 13 0
344 8 1
384 3 0
350 6 1
340 10 0
342 3 0
194 3 0
348 14 0
340 0 0
400 4 0
746 7 0
196 9 0
346 7 0
742 10 0
348 14 0
348 8 0
338 1 0
194 13 0
348 3 0
386 1 0
346 10 0
456 5 1
338 0 0
334 3 0
192 1 0
194 12 1
390 14 1
194 5 1
342 0 0
428 6 1
196 8 0
342 4 0
344 10 0
196 14 0
350 3 0
338 11 1
344 15 0
384 7 1
194 8 1
340 8 0
406 8 1
348 0 0
192 5 1
340 3 0
200 14 0
342 6 1
348 11 0
346 12 0
450 14 0
348 5 0
342 7 0
392 2 1
346 14 1
342 9 1
344 7 0
404 5 1
434 4 1
424 12 0
388 5 0
194 15 0
192 15 0
194 5 1
430 10 0
388 5 0
392 15 1
440 4 1
410 7 0
432 0 0
392 11 1
404 8 0
402 0 0
646 7 0
196 14 0
236 2 0
390 1 1
194 1 0
386 6 1
196 6 1
192 3 0
386 7 1
194 13 1
396 2 1
744 14 0
384 13 0
394 8 1
454 0 1
396 13 1
388 7 0
384 9 0
402 9 1
398 2 0
388 7 1
192 5 0
194 8 1
386 15 0
390 10 0
192 14 1
390 13 0
388 11 0
390 2 1
392 1 0
482 11 1
388 0 0
394 13 0
394 4 1
382 13 0
390 2 0
342 15 0
536 8 0
192 1 0
198 5 1
194 2 1
352 6 0
436 5 0
196 0 1
350 5 0
194 8 0
384 8 1
386 11 0
452 1 0
714 2 0
398 13 1
394 13 1
196 0 1
386 3 0
396 12 1
406 4 1
402 8 0
676 11 1
196 9 0
350 1 0
196 14 1
342 7 1
386 14 0
346 2 1
390 2 1
406 11 0
196 8 1
346 8 0
426 15 0
344 15 0
344 7 1
196 3 0
346 8 0
348 1 0
444 1 1
408 15 1
192 4 0
338 14 0
400 2 0
388 4 1
342 6 0
196 2 0
198 0 0
344 9 1
346 1 1
192 11 0
194 5 0
344 3 0
340 0 1
380 12 0
340 13 0
192 7 0
192 6 1
342 3 0
428 12 0
394 8 0
342 8 0
342 14 1
200 11 1
196 12 1
236 6 1
194 12 0
396 6 0
196 15 0
192 12 0
196 12 1
470 9 0
348 14 0
196 10 1
196 3 0
396 3 0
648 0 0
198 13 0
344 5 0
194 1 1
198 7 0
194 12 0
354 9 0
344 2 0
392 6 1
196 7 0
350 9 0
342 14 1
388 10 0
344 15 1
400 8 0
194 11 0
344 3 0
346 12 0
194 14 0
392 9 0
196 2 0
194 4 0
196 4 1
456 11 1
350 13 1
346 13 0
342 14 0
456 13 1
194 7 0
346 9 0
398 9 0
194 10 0
196 8 1
232 10 1
346 14 0
394 14 1
194 8 0
346 15 1
414 1 1
340 13 0
196 6 0
348 15 1
760 1 0
348 15 1
196 12 1
344 14 0
398 14 1
346 6 0
350 5 1
404 4 1
194 2 1
196 4 0
194 12 0
348 6 0
392 14 0
380 10 0
344 7 1
194 12 0
672 4 0
348 13 1
350 5 0
344 7 1
198 8 0
200 5 0
350 1 0
192 8 1
382 9 0
344 9 0
198 14 1
450 0 1
350 11 0
194 0 1
194 0 0
394 7 0
348 9 0
346 6 0
194 9 0
430 10 0
342 1 0
196 11 1
342 0 1
196 13 0
346 4 0
194 14 1
408 14 0
562 10 1
194 3 0
194 8 0
386 1 0
194 12 1
436 10 1
354 1 1
342 12 1
388 14 1
196 14 1
194 12 0
388 2 1
192 10 1
346 0 0
234 4 1
196 1 1
390 6 0
336 8 0
346 15 0
386 6 0
194 14 1
342 15 0
692 8 1
196 9 0
346 9 1
196 2 1
680 0 1
198 2 0
346 5 0
346 4 1
194 11 0
440 5 0
198 14 1
196 1 0
194 7 1
398 9 0
346 8 0
350 9 0
758 3 0
346 14 1
196 12 0
196 11 0
398 4 1
340 9 0
346 0 0
344 15 0
434 1 0
352 9 0
346 3 0
196 13 1
390 12 1
350 6 1
404 12 0
336 5 0
342 3 0
434 3 0
346 4 1
352 1 1
430 14 0
190 4 1
346 9 0
198 2 1
342 11 0
196 6 0
194 10 0
348 11 0
196 7 0
438 10 0
352 10 1
430 8 0
198 7 0
350 11 1
196 9 0
194 7 0
348 10 0
342 4 0
196 5 0
394 15 1
194 0 0
194 8 0
236 6 1
198 5 1
356 13 0
410 5 1
196 7 0
392 8 1
346 0 1
412 5 0
388 3 0
392 7 0
354 7 0
434 15 1
830 11 1
418 3 0
350 12 0
340 15 1
196 4 0
348 11 0
196 12 1
200 15 0
196 9 1
342 5 0
384 9 1
190 7 1
350 13 1
346 8 0
198 9 0
196 0 1
198 7 1
344 2 0
342 3 0
350 1 1
398 4 0
344 1 0
346 14 0
192 11 0
352 12 1
342 10 0
194 6 0
346 3 0
392 6 0
346 9 1
196 11 1
732 2 0
344 13 0
350 1 1
350 0 1
232 7 1
346 5 1
198 14 1
342 9 0
396 3 0
438 3 0
336 0 0
338 12 0
196 14 1
192 11 0
346 5 0
382 0 0
344 15 1
344 4 0
194 5 0
196 5 1
192 1 0
342 5 0
478 2 1
350 9 0
386 3 0
340 7 0
384 9 0
448 6 0
348 9 0
346 9 1
400 13 0
690 0 0
194 6 0
196 13 1
198 14 0
346 14 1
192 14 0
342 8 0
348 8 1
768 4 0
342 5 1
340 8 0
438 4 1
194 14 0
194 7 1
408 14 0
194 0 0
346 13 1
348 6 0
348 6 0
384 8 0
198 10 0
194 1 0
194 0 0
432 6 0
352 7 0
194 5 0
192 14 1
194 11 0
340 9 0
344 12 1
344 5 0
194 10 0
346 7 1
338 3 0
528 7 0
690 2 0
194 14 0
194 0 0
344 12 0
196 13 0
196 8 0
194 10 1
350 10 0
192 6 0
348 8 1
194 6 1
474 14 0
194 11 1
342 11 0
338 8 0
348 7 0
412 6 1
346 10 0
350 14 1
420 13 0
196 8 1
344 13 0
344 0 0
384 10 0
438 0 1
432 1 0
790 0 1
338 3 0
194 11 1
348 9 0
196 7 0
384 6 1
344 10 1
346 12 1
200 11 1
196 12 0
398 13 1
194 11 1
388 7 0
192 6 0
350 10 0
346 3 0
414 11 1
348 5 1
342 14 0
344 11 1
386 10 0
194 4 1
192 10 0
348 8 1
340 0 0
198 8 0
342 5 0
342 14 0
462 1 0
198 12 0
350 0 1
196 13 1
496 10 0
344 4 1
346 5 1
196 8 0
346 7 0
196 5 0
346 10 1
344 12 1
790 14 1
192 7 0
344 3 0
570 7 0
344 9 1
344 5 1
346 15 0
196 0 0
346 6 1
344 15 1
196 14 1
350 8 1
196 15 0
352 13 1
390 15 1
198 12 0
194 1 0
348 7 0
392 10 1
194 9 1
446 1 0
346 2 0
386 8 1
196 12 1
348 12 0
344 12 0
460 10 0
354 0 0
196 12 0
198 8 1
344 11 0
348 13 0
232 4 1
416 13 0
346 7 1
194 15 0
346 1 0
350 10 0
390 4 0
344 4 1
344 11 0
392 3 0
338 6 1
380 13 1
194 13 1
390 0 1
348 4 0
198 10 1
346 9 0
468 14 0
194 10 1
196 6 0
196 0 1
196 5 1
348 8 0
346 15 0
198 7 1
342 5 1
346 4 0
350 6 1
412 12 0
628 4 1
198 1 0
194 8 0
346 2 1
196 12 0
346 5 1
344 9 0
390 0 0
194 4 0
198 4 1
354 11 0
392 10 0
194 9 0
346 10 1
510 14 0
192 14 1
344 8 1
342 8 0
394 13 0
348 12 1
434 14 0
336 7 1
194 2 0
422 13 0
340 3 0
462 7 0
370 8 0
384 7 0
418 11 1
222 2 0
376 0 1
558 8 1
372 2 1
376 3 0
374 10 1
422 8 1
376 11 0
372 0 1
220 4 0
426 1 1
376 14 1
374 1 0
414 9 0
366 1 1
224 14 1
420 6 1
218 5 0
222 4 0
826 12 0
222 4 0
372 7 0
226 5 0
224 2 0
512 3 0
370 11 0
220 4 1
416 3 0
374 6 1
378 5 0
220 7 1
378 1 0
372 7 0
220 9 1
218 8 0
418 13 0
222 0 1
218 9 1
218 7 1
374 5 0
368 14 0
216 4 1
224 7 1
374 5 0
224 12 1
416 1 0
420 4 1
438 4 0
220 1 1
418 3 0
418 13 0
432 1 0
424 13 1
422 11 1
222 14 1
368 2 0
422 2 1
370 15 1
216 11 1
420 12 1
442 12 0
222 8 0
450 9 1
218 14 1
220 9 0
376 10 1
254 2 1
378 0 0
424 0 0
224 4 0
384 11 0
424 5 0
216 6 0
422 14 0
368 9 1
438 15 0
372 13 0
418 11 1
216 10 0
370 0 1
456 5 0
234 8 0
370 8 0
614 15 0
380 7 1
420 14 0
374 6 0
222 10 0
372 0 0
458 2 1
538 14 0
222 14 1
374 12 1
376 2 0
424 3 0
218 9 0
376 11 0
218 13 1
224 9 1
376 6 1
376 6 1
414 7 1
220 0 1
378 12 1
464 9 0
380 15 1
378 14 0
216 6 1
418 6 0
370 10 0
220 8 0
482 13 0
374 15 0
380 0 0
252 11 1
414 8 0
376 2 0
372 15 1
220 11 1
376 14 0
372 4 0
436 8 1
376 11 0
218 9 0
374 4 1
224 6 1
218 0 1
374 12 0
382 9 0
690 0 0
216 13 1
380 0 0
416 2 0
224 15 1
218 8 0
366 2 1
444 10 1
378 10 1
386 5 1
562 3 0
378 4 0
372 0 0
218 2 1
222 1 0
374 6 0
222 11 0
366 4 0
420 3 0
374 6 0
374 7 0
380 10 0
220 0 1
386 3 0
370 10 0
220 10 1
376 4 1
374 7 1
416 7 1
404 15 0
370 2 0
664 4 0
376 6 1
222 1 1
382 4 0
468 2 0
380 15 1
378 3 0
422 8 0
624 7 1
220 12 0
372 7 1
218 10 1
380 10 0
378 8 0
222 4 0
220 11 1
218 1 0
376 8 0
384 0 1
222 4 1
374 3 0
374 4 0
426 11 0
222 9 1
376 11 1
418 10 0
218 12 0
370 5 0
370 8 0
424 3 0
374 15 0
374 9 0
372 3 0
422 4 1
370 11 0
834 8 1
372 14 0
220 3 0
220 10 1
222 10 0
470 10 0
376 0 1
216 7 1
222 13 1
220 4 1
382 7 1
222 8 0
376 1 0
376 7 0
376 2 0
418 0 0
370 1 1
370 10 1
220 12 0
372 12 1
220 14 1
466 10 1
220 5 1
374 7 0
376 11 1
700 9 0
378 9 1
380 8 0
372 0 0
420 10 1
370 10 0
374 2 1
418 0 1
474 2 1
370 4 0
374 4 0
664 12 1
220 4 0
380 12 0
370 9 0
218 6 0
376 15 1
376 7 0
462 9 0
370 4 0
222 9 0
418 5 0
370 11 0
366 9 1
224 15 1
422 7 0
402 4 0
374 15 1
220 14 1
376 12 1
418 11 1
372 2 0
714 3 0
374 5 1
380 9 0
376 14 1
214 11 1
416 3 0
376 1 1
228 15 1
220 7 1
224 1 1
214 10 1
430 12 0
378 0 0
248 4 0
202 5 1
366 9 1
356 4 0
362 1 1
398 1 1
362 3 0
360 2 1
212 5 0
208 15 0
200 15 0
200 10 0
402 8 0
400 13 1
350 10 1
366 8 0
462 3 0
354 5 1
200 9 1
406 11 1
208 2 0
202 5 1
354 15 0
458 14 0
354 13 0
354 1 0
354 1 0
468 10 0
384 15 1
360 6 1
200 12 0
356 0 0
224 12 1
430 5 1
510 5 0
360 5 1
578 11 0
200 8 0
494 5 0
368 6 1
688 10 0
456 1 0
504 2 0
696 7 0
220 7 1
202 11 1
226 4 0
222 1 0
210 7 0
226 5 1
528 6 0
402 8 0
440 3 0
208 10 1
398 7 1
458 13 1
362 10 0
200 4 0
522 13 0
204 14 0
350 7 0
412 12 0
366 4 0
354 13 0
222 14 1
394 3 0
356 4 0
354 12 1
208 0 1
354 13 0
454 4 0
202 14 1
354 7 0
198 4 0
468 2 0
204 14 0
374 6 0
374 3 0
520 7 0
444 10 0
214 1 0
834 0 0
366 5 1
370 14 0
204 10 1
206 14 1
656 15 0
394 3 0
202 2 0
358 1 1
420 0 0
202 12 1
408 3 0
416 13 1
366 12 1
406 2 0
224 1 0
350 11 0
216 7 0
364 3 0
408 13 0
200 12 1
200 11 0
222 1 0
218 15 0
356 10 1
366 7 0
418 3 0
410 10 0
210 13 0
358 7 0
368 3 0
200 5 1
410 1 0
400 8 0
216 12 0
358 12 1
488 1 1
362 7 0
372 4 0
218 9 0
216 4 0
350 7 0
354 1 0
404 5 1
444 12 0
362 15 1
436 7 1
204 8 1
374 12 1
378 10 1
354 7 1
212 15 0
200 4 1
358 8 0
404 8 1
370 7 1
200 6 0
200 8 0
508 14 0
356 9 0
458 3 0
394 3 0
250 1 0
376 10 1
414 9 1
410 11 0
228 10 1
204 15 1
378 7 0
250 9 0
394 13 0
200 11 0
606 2 0
202 6 0
200 0 0
614 1 0
346 3 0
198 13 1
646 6 0
220 14 0
216 9 0
368 7 1
412 5 0
452 12 0
202 9 0
490 1 0
204 9 1
464 7 0
404 6 0
632 6 0
358 3 0
488 2 0
198 3 0
360 6 0
402 11 0
418 7 0
406 1 0
364 7 0
404 2 0
204 2 0
198 0 0
364 3 0
200 0 1
202 15 1
362 9 0
348 14 0
464 3 0
410 5 1
200 3 0
362 11 0
220 15 0
214 3 0
210 5 1
370 7 1
200 9 1
196 9 0
370 14 0
602 6 0
202 14 0
466 4 1
418 9 0
428 12 0
372 1 0
444 5 1
448 13 0
212 12 0
374 3 0
374 15 0
400 8 0
402 7 1
384 6 0
206 8 1
358 14 1
220 0 1
418 3 0
356 1 0
404 10 0
358 14 0
514 14 0
204 6 1
366 13 1
408 2 1
678 2 0
346 12 0
354 3 0
220 11 0
356 13 0
206 14 0
204 5 0
364 5 0
402 4 0
376 9 0
564 11 0
362 11 1
374 5 1
352 10 0
404 2 0
354 13 1
408 10 1
396 12 0
374 11 1
352 9 0
204 13 0
470 5 0
360 5 1
204 10 0
204 4 0
204 14 1
198 1 0
358 1 1
198 1 1
206 4 1
352 11 0
360 9 0
208 15 0
358 8 0
356 15 0
412 5 0
366 5 1
378 13 0
238 7 0
402 15 0
216 2 0
406 4 1
204 1 1
200 12 0
376 5 0
402 14 1
208 11 1
358 11 0
720 4 0
452 4 0
246 6 0
224 7 0
416 4 0
512 12 0
414 15 1
352 4 0
200 3 0
360 1 0
350 6 0
196 9 0
212 2 1
364 6 1
206 2 0
356 12 0
358 12 1
360 5 0
438 13 0
394 6 0
428 1 1
372 12 1
408 13 1
350 0 1
348 10 0
206 7 0
354 15 0
352 1 0
364 6 0
206 1 0
358 5 0
358 4 0
204 13 1
378 6 1
252 13 0
352 7 1
406 1 1
368 7 0
204 4 1
354 8 1
366 8 1
362 10 0
414 11 0
410 8 0
368 8 1
212 6 0
200 8 0
222 8 0
214 8 0
358 8 0
202 6 1
352 7 1
362 15 0
414 6 0
394 5 1
222 10 0
512 14 0
198 8 0
458 2 0
218 8 0
666 3 0
200 11 0
354 1 0
352 7 0
204 11 0
358 10 0
358 0 0
352 12 1
400 6 0
350 0 0
362 14 0
454 15 0
408 10 1
220 9 1
354 15 0
396 8 0
360 10 0
204 3 0
496 10 0
352 10 1
222 2 0
204 9 0
708 6 0
372 5 0
200 6 1
444 15 0
396 1 0
362 12 1
480 14 0
218 4 1
198 8 1
200 1 0
214 6 1
208 15 1
220 5 1
620 3 0
416 14 0
204 10 0
358 0 0
476 12 1
218 10 0
350 11 1
402 12 0
200 8 0
354 10 1
358 13 1
352 12 1
414 13 1
368 13 1
198 11 0
362 10 1
414 3 0
358 12 0
362 5 0
426 3 0
204 5 0
472 8 0
412 9 0
432 5 0
216 15 0
468 15 0
356 4 0
342 3 0
416 8 1
426 5 0
364 5 0
460 6 1
414 3 0
394 9 0
206 11 0
364 15 1
398 8 0
220 0 1
454 9 0
440 0 0
364 2 1
350 13 1
502 8 0
406 4 0
364 1 0
200 6 0
204 0 1
206 1 1
352 6 0
356 12 1
442 10 1
406 15 0
354 4 0
362 12 0
462 13 0
352 0 0
356 1 0
412 6 1
376 5 0
358 14 1
464 4 1
354 5 1
200 13 1
376 14 1
206 2 1
372 5 0
350 2 0
226 14 1
456 10 0
364 0 0
198 7 0
408 15 1
366 1 1
358 1 0
362 2 1
410 5 0
364 11 1
236 9 1
218 9 1
394 6 1
364 6 0
352 10 0
478 2 0
368 4 0
354 10 0
794 0 0
366 9 0
360 13 0
706 15 0
384 4 1
224 11 0
204 12 0
356 13 1
346 13 0
360 10 0
414 3 0
378 15 0
350 13 0
204 9 0
226 7 0
218 7 1
358 9 1
396 3 0
198 0 0
354 7 1
642 0 0
342 13 0
438 5 0
510 4 0
406 4 0
352 6 1
408 12 1
532 9 0
374 11 0
360 3 0
368 2 1
402 1 0
372 5 0
220 12 1
204 14 0
246 10 0
204 13 0
374 4 0
428 15 1
356 14 0
206 1 1
464 14 0
408 12 0
408 8 1
202 13 0
400 11 0
218 2 0
400 9 1
212 8 0
366 12 0
458 12 0
246 1 0
426 11 0
368 2 0
376 10 0
492 1 0
458 6 1
348 3 0
248 9 0
466 9 0
212 14 0
376 5 0
462 1 0
202 8 0
362 14 1
210 1 0
400 10 0
518 9 1
204 6 1
472 1 0
352 11 0
196 7 0
354 4 0
416 11 0
380 7 0
198 4 0
456 4 1
200 3 0
374 13 1
476 13 0
422 4 0
356 14 1
360 13 0
250 11 1
356 7 1
354 14 0
500 1 0
378 14 1
368 13 1
558 12 1
546 9 0
352 14 1
362 15 0
364 14 1
580 15 1
352 7 0
352 12 0
198 11 1
358 1 0
374 8 0
404 0 1
202 12 0
212 15 1
352 6 0
422 7 0
362 12 0
204 2 0
356 11 1
422 11 1
360 5 0
348 1 0
420 13 0
378 4 0
368 11 0
420 10 1
350 11 0
358 0 0
196 5 0
836 12 0
458 4 0
212 15 0
200 6 0
354 1 1
198 11 0
374 4 0
408 11 0
352 8 1
368 2 0
204 7 0
408 10 1
202 13 0
358 3 0
412 9 0
352 7 0
366 6 1
356 12 1
214 13 0
376 15 1
202 0 0
404 6 1
210 4 0
360 10 0
348 3 0
200 15 0
400 10 0
370 3 0
418 4 0
376 13 1
212 8 0
200 0 0
204 12 1
412 13 0
446 3 0
410 2 0
414 0 1
226 7 0
666 12 1
406 4 0
202 7 1
210 8 1
416 13 1
406 1 0
200 9 0
398 11 0
532 1 1
460 12 0
210 5 1
196 8 1
202 14 0
420 5 1
422 1 1
418 11 0
222 2 0
398 5 0
508 3 0
404 9 1
398 10 1
462 13 0
398 1 1
198 11 1
254 14 1
484 12 1
404 6 0
200 4 1
200 13 1
496 1 0
420 0 0
396 3 0
390 3 0
210 0 0
222 5 1
204 14 1
456 13 0
406 6 1
546 13 1
692 15 1
400 5 1
408 3 0
220 4 1
488 0 0
416 8 0
548 10 0
210 6 0
366 8 1
204 2 1
220 3 0
370 9 0
458 14 0
472 8 1
202 12 0
354 10 0
422 14 0
420 6 1
352 10 0
252 9 1
456 9 0
210 10 1
362 15 0
396 1 0
202 5 0
224 14 1
374 10 0
202 11 1
438 2 0
424 13 0
202 6 0
200 10 1
200 10 1
362 4 0
454 7 0
202 8 1
466 13 0
452 14 0
208 1 1
350 0 1
222 9 1
362 5 1
202 15 1
362 14 0
370 12 0
358 8 0
414 10 0
366 12 0
376 8 0
448 7 1
202 12 1
198 8 0
356 14 0
394 5 0
360 3 0
362 0 0
400 14 1
404 15 0
462 1 0
348 0 1
404 9 0
342 3 0
378 4 0
416 13 0
204 0 0
198 9 0
354 10 1
400 6 0
236 12 1
378 4 0
354 9 0
408 10 0
208 0 1
360 1 0
396 2 0
396 2 0
356 15 0
794 6 0
206 7 0
358 10 0
352 9 0
400 14 0
374 8 1
364 9 0
202 0 0
832 13 0
364 1 1
364 0 1
424 7 1
396 5 0
394 5 0
214 6 0
406 13 0
202 1 1
358 0 0
616 13 0
202 8 0
368 1 0
678 6 0
402 2 0
410 7 0
220 11 1
484 11 1
200 14 0
360 14 0
452 11 1
398 2 1
198 0 1
202 11 0
424 13 0
542 3 0
216 2 0
536 4 0
414 10 1
358 11 0
406 7 1
404 15 0
454 13 0
402 3 0
402 14 0
408 3 0
210 10 1
434 3 0
418 7 1
408 12 1
208 14 0
212 5 0
218 8 0
368 12 0
410 15 0
412 8 1
424 4 0
252 8 1
412 1 1
210 11 0
362 3 0
480 5 1
412 15 0
210 12 1
364 3 0
366 1 0
366 10 1
214 13 1
510 9 0
502 3 0
470 7 0
638 6 1
458 5 0
364 7 0
420 1 1
446 3 0
252 0 1
368 8 1
210 10 1
212 4 1
210 2 0
362 12 0
412 5 0
418 4 1
456 9 0
426 8 1
208 8 0
366 1 0
362 5 1
448 1 1
418 2 1
366 5 0
370 11 0
410 10 1
370 13 0
206 6 0
714 1 0
366 9 1
252 6 0
580 12 1
370 9 0
356 0 1
362 13 1
212 7 1
210 15 1
368 15 0
360 13 0
410 7 0
368 2 1
366 7 0
214 5 1
370 11 0
368 5 1
256 12 0
212 4 0
370 11 1
410 13 1
374 5 0
416 13 1
368 13 1
210 7 1
364 12 0
368 4 0
474 11 0
406 1 0
362 14 0
370 10 0
362 7 0
466 11 1
366 12 0
210 6 1
208 8 0
362 4 0
210 15 0
366 14 0
414 14 0
212 14 0
366 12 0
506 5 0
412 1 1
468 0 0
464 2 1
416 9 0
410 0 0
448 3 0
212 8 0
366 2 1
250 6 0
364 12 0
408 12 0
210 12 0
208 2 1
366 4 0
208 10 0
210 15 0
368 6 1
462 3 0
414 8 0
502 4 1
208 8 0
216 1 0
256 0 1
366 6 0
406 7 1
516 12 1
410 0 0
412 2 0
410 8 1
410 13 1
210 5 1
410 7 0
420 15 0
366 6 0
210 9 0
212 1 1
678 4 0
402 13 1
414 14 0
572 11 0
464 5 0
366 11 0
422 15 0
370 0 0
210 2 0
410 10 0
460 5 0
406 9 0
446 15 0
212 9 1
364 4 0
364 2 0
572 4 1
506 5 1
364 5 0
534 11 0
210 2 1
210 4 1
258 11 1
364 10 0
700 1 0
410 12 1
210 3 0
368 8 1
212 9 1
362 0 0
360 14 0
652 2 0
360 15 0
396 3 0
216 4 1
210 1 1
416 8 0
410 15 0
366 14 0
414 12 0
496 15 1
740 14 1
214 12 1
456 7 0
470 2 0
210 0 0
408 9 1
424 9 0
542 12 0
412 6 0
410 2 1
360 15 1
210 0 0
362 10 0
412 11 0
436 13 1
212 12 1
212 13 0
368 14 1
212 15 0
210 9 0
210 12 0
212 11 0
410 6 0
214 14 0
364 14 1
368 1 0
406 9 0
412 10 1
364 15 0
416 14 1
364 5 1
368 2 0
446 13 0
212 4 1
210 11 1
364 15 1
616 13 0
368 7 1
370 13 0
360 6 0
208 3 0
246 11 0
366 1 0
206 5 1
212 15 1
372 12 0
208 3 0
570 5 0
210 10 0
374 6 1
248 10 0
426 2 0
396 10 0
350 13 1
194 3 0
196 14 0
400 13 0
200 1 0
196 4 1
198 4 0
198 0 0
198 11 0
352 8 0
346 7 0
434 6 0
350 11 0
194 14 1
202 5 1
350 9 0
198 11 1
352 7 0
196 12 0
